country,AEZ,FCT_id,food_grp_id,food_item_id,Food_grp,Food_name,suitable_class,Hrv_strt,Hrv_end
RWA,8,4162,4,162,Vegetables and their products,"Eggplant, raw",2,1,3
RWA,8,4194,4,194,Vegetables and their products,"Onions, dried",3,8,10
RWA,8,4201,4,201,Vegetables and their products,"Pumpkin, squash, raw",3,1,3
RWA,8,4169,4,169,Vegetables and their products,"Tamarind, leaves, raw",3,0,2
RWA,8,4170,4,170,Vegetables and their products,"Taro, leaves, raw",2,8,10
RWA,8,4217,4,217,Vegetables and their products,"Tomato, powder",3,7,9
ETH,9,11438,11,438,Beverages,"Beer, millet (est. 3 % alcohol)",2,11,1
ETH,9,11453,11,453,Beverages,"Ovaltine powder, fortified",3,7,9
ETH,9,1044,1,44,Cereals and their products,"Bread, maize flour, yellow, with milk and egg",1,4,6
ETH,9,1045,1,45,Cereals and their products,"Bread/rolls, white",2,9,11
ETH,9,1001,1,1,Cereals and their products,"Fonio, white, whole grain, raw",4,1,3
ETH,9,1060,1,60,Cereals and their products,"Maize, white, grit, degermed",1,0,2
ETH,9,1004,1,4,Cereals and their products,"Maize, white, whole kernel, dried, raw",1,3,5
ETH,9,1075,1,75,Cereals and their products,"Maize, yellow, stiff porridge* (without salt)",1,2,4
ETH,9,8354,8,354,Eggs and their products,"Egg, chicken, raw",2,8,10
ETH,9,9364,9,364,Fish and their products,"African carp, raw",3,3,5
ETH,9,9382,9,382,Fish and their products,"Mackerel, grilled* (without salt and fat)",1,3,5
ETH,9,9394,9,394,Fish and their products,"Sardines in oil, canned (drained solids with bone)",2,1,3
ETH,9,9395,9,395,Fish and their products,"Shiny-nose, raw",4,2,4
ETH,9,5242,5,242,Fruits and their products,"African fan palm, fruit, pulp, raw",3,5,7
ETH,9,5222,5,222,Fruits and their products,"Avocado, pulp, raw",2,0,2
ETH,9,5226,5,226,Fruits and their products,"Cashew apple, pulp, raw",1,7,9
ETH,9,5232,5,232,Fruits and their products,"Landolphia, pulp, raw",4,3,5
ETH,9,5255,5,255,Fruits and their products,"Mango, deep orange flesh",3,10,12
ETH,9,5256,5,256,Fruits and their products,"Mango, pale flesh, raw",4,8,10
ETH,9,5259,5,259,Fruits and their products,"Palm nuts, pulp, raw",2,7,9
ETH,9,5264,5,264,Fruits and their products,"Sweet apple, fruit, raw",1,11,1
ETH,9,3120,3,120,Legumes and their products,"African yam bean, dried, raw",3,1,3
ETH,9,3115,3,115,Legumes and their products,"Cowpea, black, dried, raw",4,7,9
ETH,9,7323,7,323,Meat and poultry and their products,"Chicken, light meat, flesh, raw",3,1,3
ETH,9,7345,7,345,Meat and poultry and their products,"Locust, raw",1,1,3
ETH,9,7296,7,296,Meat and poultry and their products,"Pork, meat, approx. 20 % fat, boneless, raw",1,1,3
ETH,9,10412,10,412,Milk and their products,"Cheese, Gouda",2,8,10
ETH,9,10418,10,418,Milk and their products,"Milk, cow,  skimmed, 0.5 % fat",3,9,11
ETH,9,10407,10,407,Milk and their products,"Milk, goat, raw",3,4,6
ETH,9,10408,10,408,Milk and their products,"Milk, human, mature, raw",1,12,2
ETH,9,10429,10,429,Milk and their products,"Palm oil, red",3,11,1
ETH,9,10433,10,433,Milk and their products,Shea butter,1,6,8
ETH,9,10424,10,424,Milk and their products,Vacherin cheese,4,0,2
ETH,9,12460,12,460,Miscellaneous,"Chilli pepper, dried",4,9,11
ETH,9,12463,12,463,Miscellaneous,"Cumin, seed",3,11,1
ETH,9,6269,6,269,"Nuts, seeds and their products",Coconut milk ,2,6,8
ETH,9,6274,6,274,"Nuts, seeds and their products","Groundnut, red, shelled, dried, raw (Benin)",3,1,3
ETH,9,6273,6,273,"Nuts, seeds and their products","Groundnut, rose, shelled, dried, raw (Benin)",1,8,10
ETH,9,2093,2,93,"Starchy roots, tubers and their products","Yam tuber, raw",3,8,10
ETH,9,4155,4,155,Vegetables and their products,"Cabbage, raw",2,5,7
ETH,9,4158,4,158,Vegetables and their products,"Cassava, leaves, raw",3,6,8
ETH,9,4186,4,186,Vegetables and their products,"False sesame, leaves, raw",4,9,11
ETH,9,4188,4,188,Vegetables and their products,"Jute (bush-okra) leaves, raw",3,10,12
ETH,9,4197,4,197,Vegetables and their products,"Pepper, sweet, red, raw",4,11,1
ETH,9,4203,4,203,Vegetables and their products,"Pumpkin leaves, raw",3,6,8
ETH,9,4216,4,216,Vegetables and their products,"Tomato paste, concentrated",1,3,5
ETH,9,4218,4,218,Vegetables and their products,"Turnip, raw ",2,9,11
RWA,9,11444,11,444,Beverages,"Coffee, liquid",1,2,4
RWA,9,11448,11,448,Beverages,"Juice, grapefruit, canned, unsweetened",4,4,6
RWA,9,11442,11,442,Beverages,"Sap, palm, fresh (0.3 % alcohol)",3,7,9
RWA,9,1048,1,48,Cereals and their products,"Bread, wheat, wholemeal",2,5,7
RWA,9,1002,1,2,Cereals and their products,"Fonio, black, whole grain, raw",1,5,7
RWA,9,1051,1,51,Cereals and their products,"Fonio, husked grains, boiled* (without salt)",4,3,5
RWA,9,1015,1,15,Cereals and their products,"Millet, whole grain, raw",1,7,9
RWA,9,1017,1,17,Cereals and their products,"Pearl millet, whole grain, raw (with bran)",4,9,11
RWA,9,1037,1,37,Cereals and their products,"Rice, white, raw",3,11,1
RWA,9,1073,1,73,Cereals and their products,"Wheat, bran",1,7,9
RWA,9,1074,1,74,Cereals and their products,"Wheat, whole grains, raw",2,6,8
RWA,9,9369,9,369,Fish and their products,"Anchovy, canned in oil (drained solids)",4,10,12
RWA,9,9386,9,386,Fish and their products,"Mudfish, raw",3,12,2
RWA,9,9398,9,398,Fish and their products,"Tilapia, raw",3,6,8
RWA,9,5242,5,242,Fruits and their products,"African fan palm, fruit, pulp, raw",3,8,10
RWA,9,5226,5,226,Fruits and their products,"Cashew apple, pulp, raw",3,5,7
RWA,9,5250,5,250,Fruits and their products,"Dates, dried",1,10,12
RWA,9,5254,5,254,Fruits and their products,"Grapefruit, pulp, raw",4,12,2
RWA,9,3132,3,132,Legumes and their products,"Beans, white, dried",3,7,9
RWA,9,3142,3,142,Legumes and their products,"Pigeon pea, dried, raw",3,2,4
RWA,9,7291,7,291,Meat and poultry and their products,"Beef liver, raw",4,7,9
RWA,9,7313,7,313,Meat and poultry and their products,"Beef,  ground, 10 % fat, raw",1,8,10
RWA,9,7309,7,309,Meat and poultry and their products,"Beef, kidney, raw",2,6,8
RWA,9,7299,7,299,Meat and poultry and their products,"Beef, meat, lean, boneless, raw",2,4,6
RWA,9,7323,7,323,Meat and poultry and their products,"Chicken, light meat, flesh, raw",4,7,9
RWA,9,7345,7,345,Meat and poultry and their products,"Locust, raw",2,3,5
RWA,9,7346,7,346,Meat and poultry and their products,"Mopanie worm, canned",1,7,9
RWA,9,7297,7,297,Meat and poultry and their products,"Rabbit, flesh only, raw",2,6,8
RWA,9,10411,10,411,Milk and their products,"Cheese, goat, hard type",3,8,10
RWA,9,10413,10,413,Milk and their products,"Cream, whipping, 38 % fat",3,2,4
RWA,9,10415,10,415,Milk and their products,"Infant formula, powder, for 3 months",4,3,5
RWA,9,10407,10,407,Milk and their products,"Milk, goat, raw",3,4,6
RWA,9,10408,10,408,Milk and their products,"Milk, human, mature, raw",4,11,1
RWA,9,10432,10,432,Milk and their products,"Palm oil, refined",2,11,1
RWA,9,10424,10,424,Milk and their products,Vacherin cheese,4,6,8
RWA,9,10409,10,409,Milk and their products,"Yoghurt, whole milk, plain",1,6,8
RWA,9,12457,12,457,Miscellaneous,Vinegar,4,7,9
RWA,9,6265,6,265,"Nuts, seeds and their products","Cashew nut, raw",4,2,4
RWA,9,6269,6,269,"Nuts, seeds and their products",Coconut milk ,4,8,10
RWA,9,6288,6,288,"Nuts, seeds and their products","Groundnut flour, defatted",4,6,8
RWA,9,6287,6,287,"Nuts, seeds and their products","Groundnut flour, with fat",1,6,8
RWA,9,6286,6,286,"Nuts, seeds and their products",Groundnut paste,4,12,2
RWA,9,6289,6,289,"Nuts, seeds and their products","Palm nut kernel, shelled, raw",4,10,12
RWA,9,2083,2,83,"Starchy roots, tubers and their products","Potato, raw",2,7,9
RWA,9,2098,2,98,"Starchy roots, tubers and their products","Tiger nut, tuber, raw",4,8,10
RWA,9,2091,2,91,"Starchy roots, tubers and their products","Water yam, tuber, raw",3,12,2
RWA,9,2110,2,110,"Starchy roots, tubers and their products","Yam tuber, flour",2,8,10
RWA,9,4182,4,182,Vegetables and their products,"Cucumber, raw",1,11,1
RWA,9,4154,4,154,Vegetables and their products,"Okra leaves, raw",4,4,6
RWA,9,4197,4,197,Vegetables and their products,"Pepper, sweet, red, raw",4,7,9
RWA,9,4201,4,201,Vegetables and their products,"Pumpkin, squash, raw",3,12,2
RWA,9,4166,4,166,Vegetables and their products,"Roselle leaves, raw",3,12,2
ETH,10,11440,11,440,Beverages,"Coffee, instant, powder",2,7,9
ETH,10,11445,11,445,Beverages,"Juice, lemon, unsweetened",3,11,1
ETH,10,11446,11,446,Beverages,"Juice, orange, unsweetened",2,2,4
ETH,10,11449,11,449,Beverages,"Nectar, Mango, canned",3,4,6
ETH,10,11441,11,441,Beverages,Palm wine (est. 3.8 % alcohol),4,6,8
ETH,10,11443,11,443,Beverages,"Tea, infusion",1,11,1
ETH,10,1075,1,75,Cereals and their products,"Maize, yellow, stiff porridge* (without salt)",3,6,8
ETH,10,1063,1,63,Cereals and their products,"Pearl millet, flour (without bran)",2,5,7
ETH,10,1067,1,67,Cereals and their products,"Rice, red native,  milled, raw",2,9,11
ETH,10,1072,1,72,Cereals and their products,"Sorghum, flour, degermed",4,9,11
ETH,10,1039,1,39,Cereals and their products,"Sorghum, whole grain, raw ",4,12,2
ETH,10,1040,1,40,Cereals and their products,"Sorghum, whole grain, white, raw",3,1,3
ETH,10,9359,9,359,Fish and their products,"Barracuda, raw",3,7,9
ETH,10,9386,9,386,Fish and their products,"Mudfish, raw",1,5,7
ETH,10,9395,9,395,Fish and their products,"Shiny-nose, raw",3,1,3
ETH,10,5221,5,221,Fruits and their products,"African locust bean, fruit, pulp, raw",2,1,3
ETH,10,5245,5,245,Fruits and their products,"Apple, with skin, raw",4,5,7
ETH,10,5225,5,225,Fruits and their products,"Breadfruit, raw",1,9,11
ETH,10,5250,5,250,Fruits and their products,"Dates, dried",1,9,11
ETH,10,5253,5,253,Fruits and their products,"Fruit cocktail, canned in syrup",3,4,6
ETH,10,5233,5,233,Fruits and their products,"Lemon, raw",3,7,9
ETH,10,5235,5,235,Fruits and their products,"Orange, raw",3,10,12
ETH,10,5260,5,260,Fruits and their products,"Pomegranate, raw",2,7,9
ETH,10,5263,5,263,Fruits and their products,"Shea fruit pulp, raw",2,6,8
ETH,10,5238,5,238,Fruits and their products,"Soapberry, fruit, raw",2,9,11
ETH,10,5264,5,264,Fruits and their products,"Sweet apple, fruit, raw",1,2,4
ETH,10,3119,3,119,Legumes and their products,"African locust bean, seeds, dried",4,6,8
ETH,10,3113,3,113,Legumes and their products,"Bambara groundnuts, white, raw",3,1,3
ETH,10,3132,3,132,Legumes and their products,"Beans, white, dried",2,3,5
ETH,10,3114,3,114,Legumes and their products,"Cowpea, dried, raw",4,9,11
ETH,10,3142,3,142,Legumes and their products,"Pigeon pea, dried, raw",4,12,2
ETH,10,7313,7,313,Meat and poultry and their products,"Beef,  ground, 10 % fat, raw",1,6,8
ETH,10,7307,7,307,Meat and poultry and their products,"Beef, meat, lean, cured, dried",3,9,11
ETH,10,7294,7,294,Meat and poultry and their products,"Lamb/mutton, meat, moderately fat, raw",3,9,11
ETH,10,7333,7,333,Meat and poultry and their products,"Mole cricket, blanched",1,3,5
ETH,10,10426,10,426,Milk and their products,"Butter, from cow's milk (without salt)",2,4,6
ETH,10,10428,10,428,Milk and their products,Groundnut oil,2,3,5
ETH,10,10417,10,417,Milk and their products,"Milk, cow, partly skimmed, 1.5 % fat",1,6,8
ETH,10,10423,10,423,Milk and their products,"Milk, human, colostrum, raw",3,3,5
ETH,10,10408,10,408,Milk and their products,"Milk, human, mature, raw",3,6,8
ETH,10,10434,10,434,Milk and their products,Soya oil,4,11,1
ETH,10,10425,10,425,Milk and their products,"Yoghurt, whole milk, with fruits",2,11,1
ETH,10,12459,12,459,Miscellaneous,"Bay leaf, dried",4,0,2
ETH,10,12461,12,461,Miscellaneous,"Cinnamon, ground",1,1,3
ETH,10,12467,12,467,Miscellaneous,"Mustard, prepared, yellow",3,7,9
ETH,10,12456,12,456,Miscellaneous,Sugar,4,6,8
ETH,10,12472,12,472,Miscellaneous,"Yeast extract, Marmite",3,9,11
ETH,10,6269,6,269,"Nuts, seeds and their products",Coconut milk ,2,9,11
ETH,10,6287,6,287,"Nuts, seeds and their products","Groundnut flour, with fat",2,6,8
ETH,10,6274,6,274,"Nuts, seeds and their products","Groundnut, red, shelled, dried, raw (Benin)",2,4,6
ETH,10,2077,2,77,"Starchy roots, tubers and their products","Cassava, tuber, raw",1,12,2
ETH,10,2083,2,83,"Starchy roots, tubers and their products","Potato, raw",1,10,12
ETH,10,2110,2,110,"Starchy roots, tubers and their products","Yam tuber, flour",2,10,12
ETH,10,4167,4,167,Vegetables and their products,"Okra fruit, raw",2,3,5
ETH,10,4154,4,154,Vegetables and their products,"Okra leaves, raw",4,3,5
ETH,10,4205,4,205,Vegetables and their products,"Pumpkin leaves, dried",4,5,7
ETH,10,4209,4,209,Vegetables and their products,"Sweet potato, leaves, raw",1,2,4
RWA,10,11447,11,447,Beverages,"Juice, apple, canned or bottled",2,8,10
RWA,10,11445,11,445,Beverages,"Juice, lemon, unsweetened",4,6,8
RWA,10,11446,11,446,Beverages,"Juice, orange, unsweetened",3,2,4
RWA,10,1046,1,46,Cereals and their products,"Bread, wheat, white",4,6,8
RWA,10,1047,1,47,Cereals and their products,"Bread, wheat, white for toasting",4,5,7
RWA,10,1048,1,48,Cereals and their products,"Bread, wheat, wholemeal",2,10,12
RWA,10,1059,1,59,Cereals and their products,"Maize, white, flour degermed ",3,9,11
RWA,10,1060,1,60,Cereals and their products,"Maize, white, grit, degermed",2,2,4
RWA,10,1055,1,55,Cereals and their products,"Maize, yellow, grit, degermed",4,11,1
RWA,10,9375,9,375,Fish and their products,"Catfish, raw",3,2,4
RWA,10,9382,9,382,Fish and their products,"Mackerel, grilled* (without salt and fat)",1,2,4
RWA,10,9386,9,386,Fish and their products,"Mudfish, raw",2,6,8
RWA,10,9362,9,362,Fish and their products,"Tuna, raw",1,2,4
RWA,10,5244,5,244,Fruits and their products,"Akee, pulp, raw",1,9,11
RWA,10,5247,5,247,Fruits and their products,"Banana, yellow flesh, raw",3,10,12
RWA,10,5224,5,224,Fruits and their products,"Baobab, fruit/Monkey bread, pulp, raw",2,7,9
RWA,10,5250,5,250,Fruits and their products,"Dates, dried",3,1,3
RWA,10,5252,5,252,Fruits and their products,"Fig, dried ",2,2,4
RWA,10,5232,5,232,Fruits and their products,"Landolphia, pulp, raw",2,6,8
RWA,10,5233,5,233,Fruits and their products,"Lemon, raw",3,3,5
RWA,10,5256,5,256,Fruits and their products,"Mango, pale flesh, raw",4,9,11
RWA,10,5235,5,235,Fruits and their products,"Orange, raw",2,3,5
RWA,10,5238,5,238,Fruits and their products,"Soapberry, fruit, raw",4,9,11
RWA,10,5239,5,239,Fruits and their products,"Tamarind, immature fruit, raw",3,8,10
RWA,10,3111,3,111,Legumes and their products,"Bambara groundnut, dried, raw ",1,9,11
RWA,10,3112,3,112,Legumes and their products,"Bambara groundnut, red, dried, raw",1,10,12
RWA,10,3118,3,118,Legumes and their products,"Soya bean, dried, raw",1,0,2
RWA,10,7298,7,298,Meat and poultry and their products,"Ant flying, dried",3,2,4
RWA,10,7313,7,313,Meat and poultry and their products,"Beef,  ground, 10 % fat, raw",1,2,4
RWA,10,7292,7,292,Meat and poultry and their products,"Beef, meat, 15-20  % fat, boneless, raw",4,2,4
RWA,10,7331,7,331,Meat and poultry and their products,"Chicken, liver, raw",4,2,4
RWA,10,7336,7,336,Meat and poultry and their products,"Goat, meat, raw",3,10,12
RWA,10,10410,10,410,Milk and their products,Cheddar,4,4,6
RWA,10,10412,10,412,Milk and their products,"Cheese, Gouda",1,1,3
RWA,10,10414,10,414,Milk and their products,"Cream, 13 % fat",2,3,5
RWA,10,10417,10,417,Milk and their products,"Milk, cow, partly skimmed, 1.5 % fat",3,7,9
RWA,10,10406,10,406,Milk and their products,"Milk, cow, powder, whole",2,2,4
RWA,10,10423,10,423,Milk and their products,"Milk, human, colostrum, raw",2,5,7
RWA,10,12463,12,463,Miscellaneous,"Cumin, seed",3,8,10
RWA,10,12466,12,466,Miscellaneous,"Mustard, powder",3,5,7
RWA,10,12457,12,457,Miscellaneous,Vinegar,1,6,8
RWA,10,12472,12,472,Miscellaneous,"Yeast extract, Marmite",4,12,2
RWA,10,6268,6,268,"Nuts, seeds and their products","Coconut, kernel, dried, raw",1,3,5
RWA,10,6279,6,279,"Nuts, seeds and their products","Colanut, dried, raw",3,4,6
RWA,10,6272,6,272,"Nuts, seeds and their products","Groundnut, shelled, dried, raw",3,10,12
RWA,10,6276,6,276,"Nuts, seeds and their products","Sesame seeds, whole, dried, raw",4,5,7
RWA,10,6277,6,277,"Nuts, seeds and their products","Shea nut, seed kernel, dried, raw",1,5,7
RWA,10,2085,2,85,"Starchy roots, tubers and their products","Sweet potato, deep yellow, raw",2,6,8
RWA,10,2096,2,96,"Starchy roots, tubers and their products","Sweet potato, pale yellow, raw",2,9,11
RWA,10,4173,4,173,Vegetables and their products,"Amaranth leaves, raw",4,10,12
RWA,10,4152,4,152,Vegetables and their products,"Baobab leaves, dried",3,5,7
RWA,10,4158,4,158,Vegetables and their products,"Cassava, leaves, raw",4,0,2
RWA,10,4160,4,160,Vegetables and their products,"Cowpea, leaves, raw",4,7,9
RWA,10,4163,4,163,Vegetables and their products,"Eggplant leaves, raw",2,9,11
RWA,10,4162,4,162,Vegetables and their products,"Eggplant, raw",2,9,11
RWA,10,4186,4,186,Vegetables and their products,"False sesame, leaves, raw",4,0,2
RWA,10,4165,4,165,Vegetables and their products,"Garlic, raw",1,1,3
RWA,10,4203,4,203,Vegetables and their products,"Pumpkin leaves, raw",3,9,11
RWA,10,4212,4,212,Vegetables and their products,"Tamarind, leaves, dried",4,3,5
RWA,10,4215,4,215,Vegetables and their products,"Tomatoes, canned, packed in juice",3,1,3
RWA,10,4218,4,218,Vegetables and their products,"Turnip, raw ",3,1,3
ETH,11,11446,11,446,Beverages,"Juice, orange, unsweetened",4,9,11
ETH,11,11453,11,453,Beverages,"Ovaltine powder, fortified",3,3,5
ETH,11,1048,1,48,Cereals and their products,"Bread, wheat, wholemeal",2,5,7
ETH,11,1052,1,52,Cereals and their products,"Macaroni, dried",2,5,7
ETH,11,1058,1,58,Cereals and their products,"Maize, white, flour refined",3,6,8
ETH,11,1060,1,60,Cereals and their products,"Maize, white, grit, degermed",1,1,3
ETH,11,1075,1,75,Cereals and their products,"Maize, yellow, stiff porridge* (without salt)",1,3,5
ETH,11,1006,1,6,Cereals and their products,"Maize, yellow, whole kernel, dried, raw",3,3,5
ETH,11,1032,1,32,Cereals and their products,"Pearl millet, combined varieties, whole grain, raw",1,3,5
ETH,11,1041,1,41,Cereals and their products,"Sorghum, whole grain, red, raw",3,9,11
ETH,11,9382,9,382,Fish and their products,"Mackerel, grilled* (without salt and fat)",3,11,1
ETH,11,9383,9,383,Fish and their products,"Mormyrids, raw",2,9,11
ETH,11,5243,5,243,Fruits and their products,"African locust bean, flour from fruit, pulp",1,3,5
ETH,11,5223,5,223,Fruits and their products,"Banana, white flesh, raw",4,9,11
ETH,11,5250,5,250,Fruits and their products,"Dates, dried",2,6,8
ETH,11,5227,5,227,Fruits and their products,"Dattock, pulp, raw",2,7,9
ETH,11,5253,5,253,Fruits and their products,"Fruit cocktail, canned in syrup",2,6,8
ETH,11,5254,5,254,Fruits and their products,"Grapefruit, pulp, raw",2,2,4
ETH,11,5258,5,258,Fruits and their products,"Melon, cantaloup, raw",2,8,10
ETH,11,5235,5,235,Fruits and their products,"Orange, raw",2,0,2
ETH,11,5264,5,264,Fruits and their products,"Sweet apple, fruit, raw",1,3,5
ETH,11,3112,3,112,Legumes and their products,"Bambara groundnut, red, dried, raw",3,8,10
ETH,11,3142,3,142,Legumes and their products,"Pigeon pea, dried, raw",1,9,11
ETH,11,7291,7,291,Meat and poultry and their products,"Beef liver, raw",2,8,10
ETH,11,7309,7,309,Meat and poultry and their products,"Beef, kidney, raw",4,7,9
ETH,11,7292,7,292,Meat and poultry and their products,"Beef, meat, 15-20  % fat, boneless, raw",3,9,11
ETH,11,7299,7,299,Meat and poultry and their products,"Beef, meat, lean, boneless, raw",3,6,8
